# Pressure,Area,Total Capital Cost,Total Operating Cost,LCOW,SEC,Pressure,Recovery,Membrane Area,Membrane Permeability,LCOW Direct CAPEX Pump,LCOW Indirect CAPEX Pump,LCOW Direct CAPEX ERD,LCOW Indirect CAPEX ERD,LCOW Direct CAPEX RO,LCOW Indirect CAPEX RO,LCOW Fixed OPEX Pump,LCOW Fixed OPEX RO,LCOW Fixed OPEX ERD,LCOW Variable OPEX Electricity
7.000000e+06,8.000000e+01,3.885537e+04,4.923319e+03,5.293621e-01,2.851171e+00,7.000000e+06,5.858955e-01,8.000000e+01,4.200000e-12,9.774399e-02,9.774399e-02,4.747717e-03,4.747717e-03,1.425763e-02,1.425763e-02,5.864640e-02,3.706983e-02,2.848630e-03,1.972986e-01
7.000000e+06,8.250000e+01,3.896472e+04,4.987467e+03,5.246864e-01,2.841397e+00,7.000000e+06,5.961551e-01,8.250000e+01,4.200000e-12,9.606185e-02,9.606185e-02,4.551024e-03,4.551024e-03,1.445014e-02,1.445014e-02,5.763711e-02,3.757037e-02,2.730614e-03,1.966222e-01
7.000000e+06,8.500000e+01,3.905136e+04,5.118536e+03,5.188027e-01,2.860446e+00,7.000000e+06,6.123992e-01,8.500000e+01,4.200000e-12,9.351378e-02,9.351378e-02,4.253120e-03,4.253120e-03,1.449311e-02,1.449311e-02,5.610827e-02,3.768210e-02,2.551872e-03,1.979404e-01
7.166667e+06,2.500000e+01,3.747662e+04,3.600906e+03,8.709286e-01,3.987699e+00,7.166667e+06,2.970802e-01,2.500000e+01,4.200000e-12,1.974258e-01,1.974258e-01,1.586752e-02,1.586752e-02,8.787062e-03,8.787062e-03,1.184555e-01,2.284636e-02,9.520510e-03,2.759453e-01
7.166667e+06,2.750000e+01,3.754023e+04,3.697879e+03,8.215949e-01,3.837491e+00,7.166667e+06,3.193471e-01,2.750000e+01,4.200000e-12,1.836601e-01,1.836601e-01,1.429431e-02,1.429431e-02,8.991811e-03,8.991811e-03,1.101961e-01,2.337871e-02,8.576588e-03,2.655511e-01
7.166667e+06,3.000000e+01,3.760819e+04,3.790651e+03,7.809211e-01,3.712853e+00,7.166667e+06,3.404692e-01,3.000000e+01,4.200000e-12,1.722661e-01,1.722661e-01,1.299220e-02,1.299220e-02,9.200699e-03,9.200699e-03,1.033597e-01,2.392182e-02,7.795318e-03,2.569263e-01
7.166667e+06,3.250000e+01,3.768032e+04,3.879424e+03,7.469146e-01,3.607910e+00,7.166667e+06,3.604953e-01,3.250000e+01,4.200000e-12,1.626965e-01,1.626965e-01,1.189860e-02,1.189860e-02,9.413719e-03,9.413719e-03,9.761789e-02,2.447567e-02,7.139159e-03,2.496643e-01
7.166667e+06,3.500000e+01,3.775644e+04,3.964400e+03,7.181475e-01,3.518450e+00,7.166667e+06,3.794752e-01,3.500000e+01,4.200000e-12,1.545590e-01,1.545590e-01,1.096869e-02,1.096869e-02,9.630794e-03,9.630794e-03,9.273541e-02,2.504007e-02,6.581216e-03,2.434737e-01
7.166667e+06,3.750000e+01,3.783635e+04,4.045784e+03,6.935692e-01,3.441375e+00,7.166667e+06,3.974598e-01,3.750000e+01,4.200000e-12,1.475654e-01,1.475654e-01,1.016952e-02,1.016952e-02,9.851797e-03,9.851797e-03,8.853923e-02,2.561467e-02,6.101714e-03,2.381402e-01
7.166667e+06,4.000000e+01,3.791986e+04,4.123776e+03,6.723897e-01,3.374355e+00,7.166667e+06,4.145006e-01,4.000000e+01,4.200000e-12,1.414987e-01,1.414987e-01,9.476306e-03,9.476306e-03,1.007656e-02,1.007656e-02,8.489924e-02,2.619905e-02,5.685783e-03,2.335024e-01
7.166667e+06,4.250000e+01,3.800676e+04,4.198576e+03,6.540029e-01,3.315601e+00,7.166667e+06,4.306488e-01,4.250000e+01,4.200000e-12,1.361929e-01,1.361929e-01,8.870048e-03,8.870048e-03,1.030488e-02,1.030488e-02,8.171574e-02,2.679270e-02,5.322029e-03,2.294367e-01
7.166667e+06,4.500000e+01,3.809687e+04,4.270380e+03,6.379361e-01,3.263721e+00,7.166667e+06,4.459552e-01,4.500000e+01,4.200000e-12,1.315184e-01,1.315184e-01,8.335945e-03,8.335945e-03,1.053656e-02,1.053656e-02,7.891103e-02,2.739505e-02,5.001567e-03,2.258467e-01
7.166667e+06,4.750000e+01,3.818999e+04,4.339379e+03,6.238152e-01,3.217614e+00,7.166667e+06,4.604700e-01,4.750000e+01,4.200000e-12,1.273727e-01,1.273727e-01,7.862285e-03,7.862285e-03,1.077134e-02,1.077134e-02,7.642362e-02,2.800548e-02,4.717371e-03,2.226561e-01
7.166667e+06,5.000000e+01,3.828593e+04,4.405762e+03,6.113399e-01,3.176395e+00,7.166667e+06,4.742424e-01,5.000000e+01,4.200000e-12,1.236737e-01,1.236737e-01,7.439679e-03,7.439679e-03,1.100898e-02,1.100898e-02,7.420422e-02,2.862335e-02,4.463807e-03,2.198038e-01
7.166667e+06,5.250000e+01,3.838452e+04,4.469712e+03,6.002662e-01,3.139350e+00,7.166667e+06,4.873205e-01,5.250000e+01,4.200000e-12,1.203547e-01,1.203547e-01,7.060503e-03,7.060503e-03,1.124921e-02,1.124921e-02,7.221281e-02,2.924794e-02,4.236302e-03,2.172403e-01
7.166667e+06,5.500000e+01,3.848558e+04,4.531411e+03,5.903935e-01,3.105893e+00,7.166667e+06,4.997518e-01,5.500000e+01,4.200000e-12,1.173609e-01,1.173609e-01,6.718498e-03,6.718498e-03,1.149174e-02,1.149174e-02,7.041653e-02,2.987852e-02,4.031099e-03,2.149251e-01
7.166667e+06,5.750000e+01,3.858892e+04,4.591039e+03,5.815550e-01,3.075539e+00,7.166667e+06,5.115828e-01,5.750000e+01,4.200000e-12,1.146468e-01,1.146468e-01,6.408457e-03,6.408457e-03,1.173625e-02,1.173625e-02,6.878806e-02,3.051425e-02,3.845074e-03,2.128246e-01
7.166667e+06,6.000000e+01,3.869436e+04,4.648781e+03,5.736099e-01,3.047885e+00,7.166667e+06,5.228602e-01,6.000000e+01,4.200000e-12,1.121740e-01,1.121740e-01,6.125999e-03,6.125999e-03,1.198238e-02,1.198238e-02,6.730439e-02,3.115419e-02,3.675600e-03,2.109110e-01
7.166667e+06,6.250000e+01,3.880173e+04,4.704832e+03,5.664382e-01,3.022596e+00,7.166667e+06,5.336316e-01,6.250000e+01,4.200000e-12,1.099097e-01,1.099097e-01,5.867376e-03,5.867376e-03,1.222970e-02,1.222970e-02,6.594584e-02,3.179723e-02,3.520425e-03,2.091611e-01
7.166667e+06,6.500000e+01,3.891084e+04,4.759405e+03,5.599347e-01,2.999390e+00,7.166667e+06,5.439473e-01,6.500000e+01,4.200000e-12,1.078254e-01,1.078254e-01,5.629310e-03,5.629310e-03,1.247768e-02,1.247768e-02,6.469521e-02,3.244198e-02,3.377586e-03,2.075552e-01
7.166667e+06,6.750000e+01,3.902147e+04,4.812756e+03,5.540050e-01,2.978032e+00,7.166667e+06,5.538630e-01,6.750000e+01,4.200000e-12,1.058950e-01,1.058950e-01,5.408846e-03,5.408846e-03,1.272562e-02,1.272562e-02,6.353699e-02,3.308660e-02,3.245308e-03,2.060773e-01
7.166667e+06,7.000000e+01,3.913337e+04,4.865220e+03,5.485607e-01,2.958339e+00,7.166667e+06,5.634456e-01,7.000000e+01,4.200000e-12,1.040940e-01,1.040940e-01,5.203175e-03,5.203175e-03,1.297249e-02,1.297249e-02,6.245641e-02,3.372849e-02,3.121905e-03,2.047145e-01
7.166667e+06,7.250000e+01,3.924620e+04,4.917292e+03,5.435117e-01,2.940185e+00,7.166667e+06,5.727839e-01,7.250000e+01,4.200000e-12,1.023969e-01,1.023969e-01,5.009379e-03,5.009379e-03,1.321675e-02,1.321675e-02,6.143816e-02,3.436355e-02,3.005627e-03,2.034583e-01
7.166667e+06,7.500000e+01,3.935944e+04,4.969829e+03,5.387557e-01,2.923553e+00,7.166667e+06,5.820138e-01,7.500000e+01,4.200000e-12,1.007731e-01,1.007731e-01,4.823956e-03,4.823956e-03,1.345567e-02,1.345567e-02,6.046384e-02,3.498475e-02,2.894374e-03,2.023074e-01
7.166667e+06,7.750000e+01,3.947215e+04,5.024647e+03,5.341521e-01,2.908717e+00,7.166667e+06,5.913862e-01,7.750000e+01,4.200000e-12,9.917598e-02,9.917598e-02,4.641605e-03,4.641605e-03,1.368384e-02,1.368384e-02,5.950559e-02,3.557798e-02,2.784963e-03,2.012807e-01
7.166667e+06,8.000000e+01,3.958194e+04,5.087141e+03,5.294444e-01,2.897195e+00,7.166667e+06,6.015307e-01,8.000000e+01,4.200000e-12,9.750343e-02,9.750343e-02,4.450655e-03,4.450655e-03,1.388704e-02,1.388704e-02,5.850206e-02,3.610630e-02,2.670393e-03,2.004834e-01
7.166667e+06,8.250000e+01,3.967490e+04,5.198679e+03,5.238198e-01,2.906193e+00,7.166667e+06,6.161117e-01,8.250000e+01,4.200000e-12,9.519590e-02,9.519590e-02,4.187247e-03,4.187247e-03,1.398208e-02,1.398208e-02,5.711754e-02,3.635342e-02,2.512348e-03,2.011060e-01
7.166667e+06,8.500000e+01,3.973226e+04,5.391311e+03,5.151122e-01,2.937314e+00,7.166667e+06,6.400855e-01,8.500000e+01,4.200000e-12,9.163044e-02,9.163044e-02,3.780339e-03,3.780339e-03,1.386623e-02,1.386623e-02,5.497826e-02,3.605220e-02,2.268204e-03,2.032596e-01
7.333333e+06,2.500000e+01,3.822560e+04,3.715056e+03,8.650565e-01,4.013524e+00,7.333333e+06,3.067913e-01,2.500000e+01,4.200000e-12,1.956863e-01,1.956863e-01,1.515332e-02,1.515332e-02,8.508919e-03,8.508919e-03,1.174118e-01,2.212319e-02,9.091995e-03,2.777324e-01
7.333333e+06,2.750000e+01,3.828707e+04,3.815853e+03,8.165734e-01,3.865437e+00,7.333333e+06,3.296179e-01,2.750000e+01,4.200000e-12,1.821347e-01,1.821347e-01,1.364030e-02,1.364030e-02,8.711627e-03,8.711627e-03,1.092808e-01,2.265023e-02,8.184180e-03,2.674849e-01
7.333333e+06,3.000000e+01,3.835315e+04,3.912114e+03,7.766254e-01,3.742614e+00,7.333333e+06,3.512364e-01,3.000000e+01,4.200000e-12,1.709243e-01,1.709243e-01,1.238871e-02,1.238871e-02,8.918650e-03,8.918650e-03,1.025546e-01,2.318849e-02,7.433227e-03,2.589857e-01
7.333333e+06,3.250000e+01,3.842363e+04,4.004063e+03,7.432474e-01,3.639246e+00,7.333333e+06,3.716995e-01,3.250000e+01,4.200000e-12,1.615145e-01,1.615145e-01,1.133817e-02,1.133817e-02,9.129958e-03,9.129958e-03,9.690869e-02,2.373789e-02,6.802903e-03,2.518327e-01
7.333333e+06,3.500000e+01,3.849830e+04,4.091924e+03,7.150310e-01,3.551169e+00,7.333333e+06,3.910615e-01,3.500000e+01,4.200000e-12,1.535177e-01,1.535177e-01,1.044542e-02,1.044542e-02,9.345453e-03,9.345453e-03,9.211060e-02,2.429818e-02,6.267250e-03,2.457378e-01
7.333333e+06,3.750000e+01,3.857695e+04,4.175923e+03,6.909400e-01,3.475321e+00,7.333333e+06,4.093779e-01,3.750000e+01,4.200000e-12,1.466490e-01,1.466490e-01,9.678632e-03,9.678632e-03,9.564986e-03,9.564986e-03,8.798940e-02,2.486896e-02,5.807179e-03,2.404892e-01
7.333333e+06,4.000000e+01,3.865937e+04,4.256284e+03,6.701950e-01,3.409398e+00,7.333333e+06,4.267044e-01,4.000000e+01,4.200000e-12,1.406942e-01,1.406942e-01,9.013899e-03,9.013899e-03,9.788368e-03,9.788368e-03,8.441655e-02,2.544976e-02,5.408339e-03,2.359274e-01
7.333333e+06,4.250000e+01,3.874535e+04,4.333228e+03,6.521983e-01,3.351632e+00,7.333333e+06,4.430969e-01,4.250000e+01,4.200000e-12,1.354892e-01,1.354892e-01,8.432883e-03,8.432883e-03,1.001538e-02,1.001538e-02,8.129354e-02,2.604000e-02,5.059730e-03,2.319300e-01
7.333333e+06,4.500000e+01,3.883467e+04,4.406973e+03,6.364835e-01,3.300646e+00,7.333333e+06,4.586105e-01,4.500000e+01,4.200000e-12,1.309060e-01,1.309060e-01,7.921294e-03,7.921294e-03,1.024580e-02,1.024580e-02,7.854359e-02,2.663908e-02,4.752777e-03,2.284019e-01
7.333333e+06,4.750000e+01,3.892714e+04,4.477731e+03,6.226815e-01,3.255353e+00,7.333333e+06,4.732996e-01,4.750000e+01,4.200000e-12,1.268432e-01,1.268432e-01,7.467828e-03,7.467828e-03,1.047936e-02,1.047936e-02,7.610595e-02,2.724635e-02,4.480697e-03,2.252676e-01
7.333333e+06,5.000000e+01,3.902254e+04,4.545709e+03,6.104960e-01,3.214877e+00,7.333333e+06,4.872173e-01,5.000000e+01,4.200000e-12,1.232199e-01,1.232199e-01,7.063420e-03,7.063420e-03,1.071580e-02,1.071580e-02,7.393192e-02,2.786109e-02,4.238052e-03,2.224667e-01
7.333333e+06,5.250000e+01,3.912068e+04,4.611113e+03,5.996862e-01,3.178513e+00,7.333333e+06,5.004160e-01,5.250000e+01,4.200000e-12,1.199699e-01,1.199699e-01,6.700707e-03,6.700707e-03,1.095483e-02,1.095483e-02,7.198194e-02,2.848255e-02,4.020424e-03,2.199504e-01
7.333333e+06,5.500000e+01,3.922136e+04,4.674142e+03,5.900540e-01,3.145682e+00,7.333333e+06,5.129466e-01,5.500000e+01,4.200000e-12,1.170392e-01,1.170392e-01,6.373641e-03,6.373641e-03,1.119613e-02,1.119613e-02,7.022351e-02,2.910994e-02,3.824184e-03,2.176785e-01
7.333333e+06,5.750000e+01,3.932439e+04,4.735000e+03,5.814345e-01,3.115906e+00,7.333333e+06,5.248601e-01,5.750000e+01,4.200000e-12,1.143826e-01,1.143826e-01,6.077184e-03,6.077184e-03,1.143936e-02,1.143936e-02,6.862956e-02,2.974234e-02,3.646310e-03,2.156180e-01
7.333333e+06,6.000000e+01,3.942957e+04,4.793895e+03,5.736881e-01,3.088787e+00,7.333333e+06,5.362072e-01,6.000000e+01,4.200000e-12,1.119620e-01,1.119620e-01,5.807082e-03,5.807082e-03,1.168412e-02,1.168412e-02,6.717722e-02,3.037871e-02,3.484249e-03,2.137414e-01
7.333333e+06,6.250000e+01,3.953671e+04,4.851050e+03,5.666949e-01,3.063995e+00,7.333333e+06,5.470409e-01,6.250000e+01,4.200000e-12,1.097447e-01,1.097447e-01,5.559674e-03,5.559674e-03,1.192992e-02,1.192992e-02,6.584684e-02,3.101780e-02,3.335804e-03,2.120258e-01
7.333333e+06,6.500000e+01,3.964559e+04,4.906723e+03,5.603493e-01,3.041255e+00,7.333333e+06,5.574181e-01,6.500000e+01,4.200000e-12,1.077017e-01,1.077017e-01,5.331722e-03,5.331722e-03,1.217614e-02,1.217614e-02,6.462100e-02,3.165797e-02,3.199033e-03,2.104522e-01
7.333333e+06,6.750000e+01,3.975596e+04,4.961235e+03,5.545543e-01,3.020344e+00,7.333333e+06,5.674047e-01,6.750000e+01,4.200000e-12,1.058061e-01,1.058061e-01,5.120237e-03,5.120237e-03,1.242191e-02,1.242191e-02,6.348363e-02,3.229696e-02,3.072142e-03,2.090052e-01
7.333333e+06,7.000000e+01,3.986749e+04,5.015043e+03,5.492155e-01,3.001098e+00,7.333333e+06,5.770849e-01,7.000000e+01,4.200000e-12,1.040312e-01,1.040312e-01,4.922240e-03,4.922240e-03,1.266589e-02,1.266589e-02,6.241874e-02,3.293131e-02,2.953344e-03,2.076734e-01
7.333333e+06,7.250000e+01,3.997973e+04,5.068899e+03,5.442302e-01,2.983443e+00,7.333333e+06,5.865815e-01,7.250000e+01,4.200000e-12,1.023470e-01,1.023470e-01,4.734363e-03,4.734363e-03,1.290586e-02,1.290586e-02,6.140820e-02,3.355525e-02,2.840618e-03,2.064517e-01
7.333333e+06,7.500000e+01,4.009185e+04,5.124312e+03,5.394666e-01,2.967527e+00,7.333333e+06,5.961095e-01,7.500000e+01,4.200000e-12,1.007111e-01,1.007111e-01,4.551894e-03,4.551894e-03,1.313750e-02,1.313750e-02,6.042667e-02,3.415749e-02,2.731136e-03,2.053503e-01
7.333333e+06,7.750000e+01,4.020197e+04,5.185392e+03,5.347030e-01,2.954338e+00,7.333333e+06,6.061672e-01,7.750000e+01,4.200000e-12,9.904008e-02,9.904008e-02,4.365521e-03,4.365521e-03,1.335017e-02,1.335017e-02,5.942405e-02,3.471043e-02,2.619312e-03,2.044376e-01
7.333333e+06,8.000000e+01,4.030158e+04,5.275853e+03,5.293335e-01,2.952823e+00,7.333333e+06,6.189958e-01,8.000000e+01,4.200000e-12,9.698750e-02,9.698750e-02,4.136622e-03,4.136622e-03,1.349521e-02,1.349521e-02,5.819250e-02,3.508755e-02,2.481973e-03,2.043328e-01
7.333333e+06,8.250000e+01,4.035482e+04,5.491430e+03,5.208121e-01,2.995253e+00,7.333333e+06,6.440574e-01,8.250000e+01,4.200000e-12,9.321351e-02,9.321351e-02,3.715860e-03,3.715860e-03,1.337540e-02,1.337540e-02,5.592811e-02,3.477604e-02,2.229516e-03,2.072689e-01
7.333333e+06,8.500000e+01,4.043627e+04,5.563989e+03,5.112306e-01,2.957964e+00,7.333333e+06,6.616866e-01,8.500000e+01,4.200000e-12,9.073005e-02,9.073005e-02,3.439048e-03,3.439048e-03,1.341356e-02,1.341356e-02,5.443803e-02,3.487525e-02,2.063429e-03,2.046886e-01
7.500000e+06,2.500000e+01,3.897495e+04,3.830492e+03,8.599606e-01,4.041077e+00,7.500000e+06,3.164036e-01,2.500000e+01,4.200000e-12,1.941141e-01,1.941141e-01,1.448958e-02,1.448958e-02,8.250420e-03,8.250420e-03,1.164685e-01,2.145109e-02,8.693747e-03,2.796390e-01
7.500000e+06,2.750000e+01,3.903437e+04,3.935130e+03,8.122786e-01,3.894985e+00,7.500000e+06,3.397701e-01,2.750000e+01,4.200000e-12,1.807646e-01,1.807646e-01,1.303271e-02,1.303271e-02,8.451327e-03,8.451327e-03,1.084587e-01,2.197345e-02,7.819624e-03,2.695296e-01
7.500000e+06,3.000000e+01,3.909864e+04,4.034882e+03,7.730154e-01,3.773870e+00,7.500000e+06,3.618641e-01,3.000000e+01,4.200000e-12,1.697278e-01,1.697278e-01,1.182828e-02,1.182828e-02,8.656717e-03,8.656717e-03,1.018367e-01,2.250746e-02,7.096965e-03,2.611486e-01
7.500000e+06,3.250000e+01,3.916755e+04,4.129995e+03,7.402311e-01,3.671987e+00,7.500000e+06,3.827425e-01,3.250000e+01,4.200000e-12,1.604692e-01,1.604692e-01,1.081793e-02,1.081793e-02,8.866538e-03,8.866538e-03,9.628155e-02,2.305300e-02,6.490756e-03,2.540984e-01
7.500000e+06,3.500000e+01,3.924085e+04,4.220718e+03,7.125355e-01,3.585217e+00,7.500000e+06,4.024645e-01,3.500000e+01,4.200000e-12,1.526058e-01,1.526058e-01,9.959847e-03,9.959847e-03,9.080669e-03,9.080669e-03,9.156345e-02,2.360974e-02,5.975908e-03,2.480939e-01
7.500000e+06,3.750000e+01,3.931833e+04,4.307302e+03,6.889059e-01,3.510529e+00,7.500000e+06,4.210903e-01,3.750000e+01,4.200000e-12,1.458556e-01,1.458556e-01,9.223292e-03,9.223292e-03,9.298939e-03,9.298939e-03,8.751339e-02,2.417724e-02,5.533975e-03,2.429255e-01
7.500000e+06,4.000000e+01,3.939976e+04,4.389995e+03,6.685726e-01,3.445643e+00,7.500000e+06,4.386806e-01,4.000000e+01,4.200000e-12,1.400071e-01,1.400071e-01,8.585143e-03,8.585143e-03,9.521141e-03,9.521141e-03,8.400427e-02,2.475497e-02,5.151086e-03,2.384355e-01
7.500000e+06,4.250000e+01,3.948489e+04,4.469041e+03,6.509456e-01,3.388812e+00,7.500000e+06,4.552957e-01,4.250000e+01,4.200000e-12,1.348978e-01,1.348978e-01,8.027679e-03,8.027679e-03,9.747041e-03,9.747041e-03,8.093870e-02,2.534231e-02,4.816607e-03,2.345029e-01
7.500000e+06,4.500000e+01,3.957352e+04,4.544681e+03,6.355644e-01,3.338673e+00,7.500000e+06,4.709955e-01,4.500000e+01,4.200000e-12,1.304013e-01,1.304013e-01,7.537090e-03,7.537090e-03,9.976385e-03,9.976385e-03,7.824075e-02,2.593860e-02,4.522254e-03,2.310333e-01
7.500000e+06,4.750000e+01,3.966540e+04,4.617150e+03,6.220646e-01,3.294150e+00,7.500000e+06,4.858386e-01,4.750000e+01,4.200000e-12,1.264173e-01,1.264173e-01,7.102449e-03,7.102449e-03,1.020890e-02,1.020890e-02,7.585037e-02,2.654314e-02,4.261470e-03,2.279523e-01
7.500000e+06,5.000000e+01,3.976032e+04,4.686676e+03,6.101535e-01,3.254378e+00,7.500000e+06,4.998827e-01,5.000000e+01,4.200000e-12,1.228656e-01,1.228656e-01,6.714995e-03,6.714995e-03,1.044430e-02,1.044430e-02,7.371938e-02,2.715518e-02,4.028997e-03,2.252001e-01
7.500000e+06,5.250000e+01,3.985808e+04,4.753487e+03,5.995935e-01,3.218659e+00,7.500000e+06,5.131839e-01,5.250000e+01,4.200000e-12,1.196811e-01,1.196811e-01,6.367608e-03,6.367608e-03,1.068227e-02,1.068227e-02,7.180865e-02,2.777391e-02,3.820565e-03,2.227284e-01
7.500000e+06,5.500000e+01,3.995845e+04,4.817804e+03,5.901885e-01,3.186420e+00,7.500000e+06,5.257975e-01,5.500000e+01,4.200000e-12,1.168100e-01,1.168100e-01,6.054432e-03,6.054432e-03,1.092249e-02,1.092249e-02,7.008599e-02,2.839847e-02,3.632659e-03,2.204975e-01
7.500000e+06,5.750000e+01,4.006123e+04,4.879854e+03,5.817751e-01,3.157191e+00,7.500000e+06,5.377786e-01,5.750000e+01,4.200000e-12,1.142076e-01,1.142076e-01,5.770582e-03,5.770582e-03,1.116456e-02,1.116456e-02,6.852455e-02,2.902786e-02,3.462349e-03,2.184749e-01
7.500000e+06,6.000000e+01,4.016620e+04,4.939873e+03,5.742148e-01,3.130579e+00,7.500000e+06,5.491831e-01,6.000000e+01,4.200000e-12,1.118359e-01,1.118359e-01,5.511915e-03,5.511915e-03,1.140805e-02,1.140805e-02,6.710155e-02,2.966094e-02,3.307149e-03,2.166333e-01
7.500000e+06,6.250000e+01,4.027315e+04,4.998123e+03,5.673873e-01,3.106259e+00,7.500000e+06,5.600698e-01,6.250000e+01,4.200000e-12,1.096620e-01,1.096620e-01,5.274836e-03,5.274836e-03,1.165240e-02,1.165240e-02,6.579723e-02,3.029623e-02,3.164901e-03,2.149504e-01
7.500000e+06,6.500000e+01,4.038181e+04,5.054918e+03,5.611855e-01,3.083965e+00,7.500000e+06,5.705044e-01,6.500000e+01,4.200000e-12,1.076563e-01,1.076563e-01,5.056109e-03,5.056109e-03,1.189684e-02,1.189684e-02,6.459378e-02,3.093179e-02,3.033665e-03,2.134077e-01
7.500000e+06,6.750000e+01,4.049190e+04,5.110677e+03,5.555080e-01,3.063490e+00,7.500000e+06,5.805670e-01,6.750000e+01,4.200000e-12,1.057904e-01,1.057904e-01,4.852642e-03,4.852642e-03,1.214028e-02,1.214028e-02,6.347422e-02,3.156474e-02,2.911585e-03,2.119909e-01
7.500000e+06,7.000000e+01,4.060298e+04,5.166057e+03,5.502507e-01,3.044707e+00,7.500000e+06,5.903684e-01,7.000000e+01,4.200000e-12,1.040340e-01,1.040340e-01,4.661140e-03,4.661140e-03,1.238090e-02,1.238090e-02,6.242042e-02,3.219035e-02,2.796684e-03,2.106911e-01
7.500000e+06,7.250000e+01,4.071436e+04,5.222293e+03,5.452886e-01,3.027652e+00,7.500000e+06,6.000911e-01,7.250000e+01,4.200000e-12,1.023485e-01,1.023485e-01,4.477371e-03,4.477371e-03,1.261532e-02,1.261532e-02,6.140908e-02,3.279983e-02,2.686423e-03,2.095109e-01
7.500000e+06,7.500000e+01,4.082458e+04,5.282450e+03,5.404305e-01,3.012915e+00,7.500000e+06,6.101227e-01,7.500000e+01,4.200000e-12,1.006657e-01,1.006657e-01,4.293918e-03,4.293918e-03,1.283576e-02,1.283576e-02,6.039939e-02,3.337297e-02,2.576351e-03,2.084911e-01
7.500000e+06,7.750000e+01,4.092844e+04,5.359963e+03,5.352311e-01,3.004923e+00,7.500000e+06,6.218319e-01,7.750000e+01,4.200000e-12,9.877011e-02,9.877011e-02,4.087299e-03,4.087299e-03,1.301386e-02,1.301386e-02,5.926206e-02,3.383604e-02,2.452380e-03,2.079381e-01
7.500000e+06,8.000000e+01,4.098383e+04,5.581099e+03,5.272944e-01,3.052141e+00,7.500000e+06,6.463272e-01,8.000000e+01,4.200000e-12,9.502679e-02,9.502679e-02,3.679371e-03,3.679371e-03,1.292454e-02,1.292454e-02,5.701607e-02,3.360379e-02,2.207623e-03,2.112055e-01
7.500000e+06,8.250000e+01,4.105751e+04,5.678426e+03,5.172478e-01,3.023289e+00,7.500000e+06,6.660076e-01,8.250000e+01,4.200000e-12,9.221877e-02,9.221877e-02,3.373451e-03,3.373451e-03,1.293458e-02,1.293458e-02,5.533126e-02,3.362990e-02,2.024071e-03,2.092090e-01
7.500000e+06,8.500000e+01,4.115899e+04,5.687298e+03,5.088178e-01,2.961494e+00,7.500000e+06,6.783580e-01,8.500000e+01,4.200000e-12,9.053980e-02,9.053980e-02,3.190574e-03,3.190574e-03,1.308391e-02,1.308391e-02,5.432388e-02,3.401815e-02,1.914344e-03,2.049329e-01
7.666667e+06,2.500000e+01,3.972468e+04,3.947187e+03,8.555669e-01,4.070195e+00,7.666667e+06,3.259161e-01,2.500000e+01,4.200000e-12,1.926936e-01,1.926936e-01,1.387127e-02,1.387127e-02,8.009616e-03,8.009616e-03,1.156162e-01,2.082500e-02,8.322764e-03,2.816540e-01
7.666667e+06,2.750000e+01,3.978213e+04,4.055676e+03,8.086417e-01,3.925984e+00,7.666667e+06,3.498027e-01,2.750000e+01,4.200000e-12,1.795353e-01,1.795353e-01,1.246693e-02,1.246693e-02,8.208937e-03,8.208937e-03,1.077212e-01,2.134324e-02,7.480157e-03,2.716747e-01
7.666667e+06,3.000000e+01,3.984468e+04,4.158914e+03,7.700262e-01,3.806484e+00,7.666667e+06,3.723512e-01,3.000000e+01,4.200000e-12,1.686632e-01,1.686632e-01,1.130662e-02,1.130662e-02,8.412903e-03,8.412903e-03,1.011979e-01,2.187355e-02,6.783969e-03,2.634054e-01
7.666667e+06,3.250000e+01,3.991208e+04,4.257175e+03,7.378045e-01,3.706005e+00,7.666667e+06,3.936236e-01,3.250000e+01,4.200000e-12,1.595482e-01,1.595482e-01,1.033387e-02,1.033387e-02,8.621438e-03,8.621438e-03,9.572894e-02,2.241574e-02,6.200322e-03,2.564524e-01
7.666667e+06,3.500000e+01,3.998411e+04,4.350734e+03,7.106030e-01,3.620472e+00,7.666667e+06,4.136838e-01,3.500000e+01,4.200000e-12,1.518115e-01,1.518115e-01,9.508238e-03,9.508238e-03,8.834398e-03,8.834398e-03,9.108688e-02,2.296943e-02,5.704943e-03,2.505335e-01
7.666667e+06,3.750000e+01,4.006050e+04,4.439868e+03,6.874112e-01,3.546882e+00,7.666667e+06,4.325973e-01,3.750000e+01,4.200000e-12,1.451742e-01,1.451742e-01,8.799965e-03,8.799965e-03,9.051591e-03,9.051591e-03,8.710450e-02,2.353414e-02,5.279979e-03,2.454412e-01
7.666667e+06,4.000000e+01,4.014101e+04,4.524852e+03,6.674690e-01,3.482981e+00,7.666667e+06,4.504297e-01,4.000000e+01,4.200000e-12,1.394267e-01,1.394267e-01,8.186682e-03,8.186682e-03,9.272789e-03,9.272789e-03,8.365604e-02,2.410925e-02,4.912009e-03,2.410193e-01
7.666667e+06,4.250000e+01,4.022538e+04,4.605955e+03,6.501932e-01,3.427037e+00,7.666667e+06,4.672465e-01,4.250000e+01,4.200000e-12,1.344086e-01,1.344086e-01,7.651242e-03,7.651242e-03,9.497740e-03,9.497740e-03,8.064515e-02,2.469412e-02,4.590745e-03,2.371480e-01
